microsoft	0.42972492509233584
console	0.4222300231868128
september	0.39204143240770484
office	0.3850756806109492
suite	0.3685285922407495
game	0.3451753363485599
facebook	0.3422002177358219
social	0.3163932540000527
productivity	0.3092740633045208
consoles	0.3092740633045208
xbox	0.30483340844694706
people	0.27498607091545213
documents	0.2584198041854575
sony	0.2584198041854575
networks	0.25542921534075025
gaming	0.25542921534075025
users	0.252952689927036
smartphones	0.24871737749052025
computers	0.24693977484800667
apple	0.24413886219756153
games	0.23999482531096739
app	0.23618720527324077
apps	0.235498751620973
android	0.2252768479988323
cloud	0.21291436222323878
docs	0.21291436222323878
friends	0.21291436222323878
sales	0.21116959236888277
network	0.20967116564477561
mobile	0.20807112545262219
version	0.20487677025640316
keep	0.1957791164695648
playstation	0.1950159465444572
file	0.1938814144611558
computing	0.1938814144611558
chip	0.1938814144611558
room	0.1938814144611558
twitter	0.1938814144611556
help	0.19258476127334578
re	0.1875165961641838
google	0.18536262863311403
via	0.18240138512370474
company	0.17956424903606982
platform	0.17865079078288426
tools	0.17533922012507897
them	0.17468218767889743
rather	0.17455303336144135
power	0.17350258966833043
support	0.1735025896683302
use	0.17342383451072552
windows	0.17295957714950871
ios	0.17295957714950871
--	0.17159178985203227
chips	0.17131145296283656
transistors	0.17131145296283656
heat	0.17131145296283656
temperatures	0.17131145296283656
pages	0.17131145296283634
ipad	0.17131145296283634
excel	0.17131145296283634
onedrive	0.17131145296283634
into	0.16981943498118823
web	0.16868757203952955
tool	0.16868757203952955
online	0.1619757341893
buying	0.16130558717825072
public	0.16130558717825072
files	0.15537794773288272
document	0.15537794773288272
messages	0.15537794773288272
services	0.15407019944421307
drive	0.15119334513827676
might	0.15101909744973985
those	0.15076447370448764
fact	0.14982555784079987
software	0.14788995226508916
around	0.1471354632210531
push	0.14625119301724832
their	0.1459962083423748
larger	0.1441913699043309
research	0.14326060417254105
computer	0.1432606041725406
hard	0.14288060830376037
other	0.14120027979487126
word	0.14038374986660407
share	0.1403563863600379
particular	0.13956903764595507
phone	0.13956903764595507
move	0.13897222626329775
down	0.13803260060088451
so	0.13710252237342868
desktop	0.13634499997079952
storage	0.13634499997079952
stored	0.13634499997079952
iphone	0.13634499997079952
release	0.13577787106707895
using	0.13342165013687768
edit	0.13276141562642585
researchers	0.13276141562642585
sale	0.13276141562642585
browser	0.13276141562642585
iwork	0.13276141562642585
transistor	0.13276141562642585
electrons	0.13276141562642585
editing	0.13276141562642585
capability	0.13276141562642585
gamespot	0.13276141562642585
handsets	0.13276141562642585
formatting	0.13276141562642585
ad	0.13276141562642585
helped	0.13276141562642585
-	0.13124072674526288
companies	0.13102056933897677
save	0.1295139583002074
energy	0.1295139583002074
path	0.1295139583002074
cpu	0.1295139583002074
businesses	0.12951395830020718
low	0.12951395830020718
text	0.12951395830020718
future	0.12898927406683103
they	0.12713776049049003
directly	0.12532935570560122
problem	0.12451464348495245
sharing	0.12451464348495223
hardware	0.12388160866510534
top	0.12388160866510534
times	0.12388160866510534
only	0.12338870928925338
bit	0.12231610021612993
our	0.1219962664593095
recently	0.1214943721613082
weeks	0.1214615393731504
machines	0.12048687632271005
players	0.12048687632270982
relevant	0.12048687632270982
networking	0.12048687632270982
native	0.12048687632270982
electronic	0.12048687632270982
spent	0.12048687632270982
size	0.12048687632270982
family	0.12048687632270982
format	0.1204868763227096
living	0.1204868763227096
compatibility	0.1204868763227096
amazon	0.1204868763227096
face	0.1204868763227096
any	0.1189948583410616
open	0.11830001696508963
when	0.118240508174699
product	0.11691585686834949
data	0.11691585686834949
third	0.11542316265915264
show	0.11542316265915264
years	0.115187238303335
far	0.11476452848314223
numbers	0.11460845043850387
provide	0.11449239692736302
nearly	0.1140553753616762
d	0.11370504821327998
several	0.11370504821327976
programs	0.1104810105381242
ago	0.1104810105381242
connect	0.1104810105381242
smartphone	0.1104810105381242
account	0.11048101053812398
well	0.10831402146153846
few	0.10755766070420258
after	0.10712430092796588
pay	0.10565262928622277
sell	0.10565262928622277
ability	0.10537673731258779
also	0.10530403366341923
many	0.10530403366341923
i	0.1047294570826598
device	0.10465344289169987
streaming	0.1045533710927562
analyst	0.1045533710927562
performance	0.1045533710927562
machine	0.1045533710927562
wanted	0.1045533710927562
choice	0.1045533710927562
capabilities	0.1045533710927562
may	0.10411619224115243
while	0.10373724367186943
from	0.10242859161106745
above	0.10242859161106743
ibm	0.10162486212398059
results	0.10162486212398036
anything	0.10162486212398036
quick	0.10162486212398036
her	0.10162486212398036
single	0.10162486212398036
options	0.10162486212398036
reason	0.10162486212398036
com	0.10162486212398036
activity	0.10162486212398014
whatever	0.10162486212398014
button	0.10162486212398014
work	0.10162247727802076
then	0.10076909739037254
user	0.10036876849815002
applications	0.10036876849815002
among	0.10036876849815002
products	0.09900098120067358
easier	0.09900098120067358
words	0.09900098120067358
buy	0.09900098120067335
behind	0.09900098120067335
t	0.09888048574482561
released	0.09888048574482555
should	0.09702671162543419
discussed	0.09670452633672388
eddie	0.09670452633672388
billions	0.09670452633672388
gets	0.09670452633672388
chrome	0.09670452633672388
editor	0.09670452633672388
forum	0.09670452633672388
cloud-based	0.09670452633672388
monetize	0.09670452633672388
alternatives	0.09670452633672388
emanuel	0.09670452633672388
formats	0.09670452633672388
youtube	0.09670452633672388
kinect	0.09670452633672388
discuss	0.09670452633672388
weapons	0.09670452633672388
gameplay	0.09670452633672388
icloud	0.09670452633672388
mac	0.09670452633672388
export	0.09670452633672388
spreadsheet	0.09670452633672388
enable	0.09670452633672388
habits	0.09670452633672388
profile	0.09670452633672388
samsung	0.09670452633672388
collaboration	0.09670452633672388
maiberg	0.09670452633672388
worth	0.09670452633672388
sharepoint	0.09670452633672388
direction	0.09670452633672388
laboratory	0.09670452633672388
presentations	0.09670452633672388
makuch	0.09670452633672388
sitting	0.09670452633672388
processors	0.09670452633672388
parents	0.09670452633672388
dominance	0.09670452633672388
circuit	0.09670452633672388
tumblr	0.09670452633672388
generate	0.09670452633672388
crossley	0.09670452633672388
quickoffice	0.09670452633672388
spreadsheets	0.09670452633672388
weren	0.09670452633672388
instagram	0.09670452633672388
dark	0.09670452633672388
audience	0.09670452633672388
galaxy	0.09670452633672388
openoffice	0.09670452633672388
anonymously	0.09670452633672388
enemy	0.09670452633672388
facility	0.09670452633672388
linkedin	0.09670452633672388
circuits	0.09670452633672388
manufacturing	0.09670452633672388
electron	0.09670452633672388
open-source	0.09670452633672388
sheets	0.09670452633672388
franchise	0.09670452633672388
powerpoint	0.09670452633672388
stay	0.09670452633672388
cooling	0.09670452633672388
advertisers	0.09670452633672388
e	0.09670452633672388
than	0.09638690077188672
said	0.09590251428441277
without	0.09590251428441277
doesn	0.0952503868598531
popular	0.0952503868598531
having	0.0952503868598531
looking	0.0952503868598531
pc	0.09459833666406348
between	0.09195526966089784
create	0.09161899633939496
ways	0.09161899633939496
running	0.09161899633939496
messaging	0.09161899633939496
base	0.09161899633939474
my	0.09161899633939474
home	0.09161899633939474
by	0.09130578138220075
access	0.09130578138220025
market	0.09130578138220025
run	0.09130578138220025
major	0.09046257545170144
likely	0.08955917322647755
deal	0.08955917322647755
read	0.08955917322647755
launched	0.08955917322647755
are	0.08955917322647752
current	0.08955917322647733
already	0.08938492553794108
versions	0.089094788154225
impact	0.08893881422024497
immediate	0.08893881422024497
became	0.08893881422024497
gear	0.08893881422024497
fastest	0.08893881422024497
likes	0.08893881422024497
organization	0.08893881422024497
thus	0.08893881422024497
usage	0.08893881422024497
emerging	0.08893881422024497
enterprise	0.08893881422024497
engineers	0.08893881422024497
turned	0.08893881422024497
november	0.08893881422024497
exchange	0.08893881422024497
technically	0.08893881422024497
slides	0.08893881422024497
subscription	0.08893881422024497
wasn	0.08893881422024497
paper	0.08893881422024497
various	0.08893881422024497
date	0.08893881422024497
television	0.08893881422024497
plan	0.08893881422024497
temperature	0.08893881422024497
focused	0.08893881422024497
rob	0.08893881422024497
discussions	0.08893881422024497
supported	0.08893881422024497
materials	0.08893881422024497
shifting	0.08893881422024497
report	0.08893881422024497
source	0.08893881422024497
processing	0.08893881422024497
track	0.08893881422024497
material	0.08893881422024497
videos	0.08893881422024497
hopes	0.08893881422024497
onto	0.08893881422024497
cost	0.08893881422024497
plus	0.08874446100582878
screen	0.08874446100582856
result	0.08874446100582856
month	0.08874446100582856
per	0.08874446100582856
at	0.08755995797363947
business	0.0871979679327961
his	0.0871979679327961
service	0.08654591773700648
really	0.08654591773700648
he	0.08579142869297063
bought	0.08572418968218454
design	0.08572418968218454
core	0.08572418968218454
large	0.08569135689402674
doing	0.08569135689402674
turn	0.08569135689402674
creative	0.08569135689402674
lets	0.08569135689402674
seeing	0.08569135689402674
search	0.08569135689402674
pull	0.08569135689402652
internet	0.08569135689402652
card	0.08569135689402652
powerful	0.08569135689402652
especially	0.08569135689402652
senior	0.08569135689402652
starting	0.08569135689402652
currently	0.08569135689402652
trying	0.08569135689402652
experiences	0.08569135689402652
required	0.08569135689402652
moment	0.08569135689402652
movie	0.08569135689402652
conference	0.08569135689402652
developers	0.08569135689402652
receive	0.08569135689402652
steam	0.08569135689402652
community	0.08569135689402652
meanwhile	0.08569135689402652
premium	0.085520423330673
price	0.085520423330673
free	0.08434002958544484
this	0.08434002958544473
ll	0.08434002958544462
which	0.08361050530135566
include	0.08150675429942056
won	0.08150675429942056
getting	0.08150675429942056
allow	0.08150675429942056
feature	0.08150675429942056
has	0.08150675429942053
approach	0.08150675429942034
past	0.08150675429942034
all	0.08107788286563167
standard	0.08069204207877156
compared	0.08069204207877156
as	0.08069204207877137
take	0.08019599269885047
not	0.07954394250306052
point	0.0795439425030604
within	0.0795439425030604
that	0.0781292189485728
fully	0.07812921894857272
targeted	0.07812921894857272
nvidia	0.07812921894857272
near	0.07812921894857272
love	0.07812921894857272
background	0.07812921894857272
sophisticated	0.07812921894857272
parts	0.07812921894857272
putting	0.07812921894857272
resolution	0.07812921894857272
mean	0.07812921894857272
indeed	0.07812921894857272
gpu	0.07812921894857272
tap	0.07812921894857272
tag	0.07812921894857272
gap	0.07812921894857272
sign	0.07812921894857272
remember	0.07812921894857272
inspired	0.07812921894857272
mark	0.07812921894857272
silicon	0.07812921894857272
dollars	0.07812921894857272
missing	0.07812921894857272
influence	0.07812921894857272
hand	0.07812921894857272
keynote	0.07666427491652894
rise	0.07666427491652894
increased	0.07666427491652894
general	0.07666427491652894
spending	0.07666427491652894
watch	0.07666427491652894
vehicles	0.07666427491652894
target	0.07666427491652894
modern	0.07666427491652894
default	0.07666427491652894
models	0.07666427491652894
faster	0.07666427491652894
goal	0.07666427491652894
limited	0.07666427491652894
rival	0.07666427491652894
view	0.07666427491652894
practices	0.07666427491652894
below	0.07666427491652894
switch	0.07666427491652894
trend	0.07666427491652894
creation	0.07666427491652894
thanks	0.07666427491652894
commercial	0.07666427491652894
consider	0.07666427491652894
pick	0.07666427491652894
phones	0.07666427491652894
final	0.07666427491652894
lead	0.07666427491652894
ceo	0.07666427491652894
older	0.07666427491652872
stage	0.07666427491652872
selling	0.07666427491652872
growing	0.07666427491652872
email	0.07666427491652872
helps	0.07666427491652872
advertising	0.07666427491652872
government	0.07666427491652872
multiple	0.07666427491652872
technology	0.07638837266112364
who	0.07575848784534545
things	0.07567111245376568
where	0.07534798499597417
customers	0.07488176162235427
levels	0.07488176162235427
opportunity	0.07488176162235427
aren	0.07488176162235427
again	0.07488176162235427
platforms	0.07488176162235427
continue	0.07488176162235427
year	0.07454847364506123
least	0.0743570773889779
whole	0.07404039399322238
earlier	0.07404039399322215
had	0.0738461448894645
way	0.07376035063396447
real	0.07353043431377215
get	0.07270521797398155
we	0.07270521797398155
number	0.07149152357600341
just	0.0711716898191832
start	0.07069715902774809
launch	0.07069715902774809
instead	0.07069715902774787
recent	0.07066979552118213
sure	0.07066979552118191
offers	0.07066979552118191
did	0.07066979552118191
want	0.07011227849964752
includes	0.0698824468070991
soon	0.0698824468070991
consumers	0.0698824468070991
smaller	0.0698824468070991
always	0.0698824468070991
hit	0.0698824468070991
basic	0.0698824468070991
based	0.0698824468070991
added	0.0698824468070991
despite	0.0698824468070991
functionality	0.0698824468070991
issue	0.0698824468070991
although	0.0698824468070991
put	0.0698824468070991
combined	0.0698824468070991
hasn	0.0698824468070991
million	0.0698824468070991
less	0.06928563542444177
better	0.06855611114035254
could	0.0682571985764614
own	0.06819327010746767
one	0.06783281671946456
former	0.06665840913194354
designed	0.06665840913194354
cash	0.06665840913194354
location	0.06665840913194354
story	0.06665840913194354
possible	0.06665840913194354
lose	0.06665840913194354
small	0.06665840913194354
sold	0.06665840913194354
easy	0.06665840913194354
automatically	0.06665840913194354
key	0.06665840913194354
capable	0.06665840913194354
tv	0.06665840913194354
generation	0.06665840913194354
build	0.06665840913194354
project	0.06665840913194354
taking	0.06665840913194332
others	0.06665840913194332
increasingly	0.0658546796448567
guide	0.0658546796448567
eventually	0.0658546796448567
customer	0.0658546796448567
music	0.0658546796448567
imagine	0.0658546796448567
series	0.0658546796448567
lower	0.0658546796448567
mode	0.0658546796448567
fans	0.0658546796448567
previously	0.0658546796448567
security	0.0658546796448567
ahead	0.0658546796448567
boost	0.0658546796448567
left	0.0658546796448567
methods	0.06585467964485647
aim	0.06585467964485647
relatively	0.06585467964485647
focus	0.06585467964485647
must	0.06585467964485647
efforts	0.06585467964485647
test	0.06585467964485647
os	0.06585467964485647
box	0.06585467964485625
quickly	0.06585467964485625
upgrade	0.06585467964485625
thinking	0.06585467964485625
digital	0.06585467964485625
percent	0.06585467964485625
send	0.06585467964485625
find	0.0654417919495256
something	0.0654417919495256
simply	0.0654417919495256
think	0.0654417919495256
enough	0.0654417919495256
information	0.06544179194952537
able	0.06544179194952537
easily	0.06459858601902613
works	0.06459858601902613
post	0.06459858601902613
