Rank		Word		Count
1		NEW		33
2		GAME		30
3		ASSASSIN		21
4		CREED		19
5		UBISOFT		14
6		NORIEGA		14
7		WATCH		14
8		DOGS		12
9		SAID		12
10		PC		11
11		SEPTEMBER		11
12		XBOX		11
13		CHINA		11
14		ACTIVISION		10
15		VIDEO		10
16		ROCKSTAR		9
17		RAYNAUD		9
18		CALL		9
19		MODE		9
20		DLC		9
21		WEAPONS		8
22		PLAYSTATION		8
23		ANNOUNCED		8
24		PASS		8
25		II		7
26		RELEASED		7
27		UNITY		7
28		DUTY		7
29		FIRST		7
30		CHRONICLES:		7
31		GTA		7
32		RELEASE		6
33		PAGE		6
34		CAPCOM		6
35		OPS		6
36		BLACK		6
37		GRAND		6
38		GIULIANI		6
39		NEW		6
40		PLAYERS		6
41		AUTO		6
42		THEFT		6
43		FLAWS		6
44		LAWSUIT		6
45		PLAYERS		5
46		CONTENT		5
47		MISSIONS		5
48		SHAO		5
49		GAMES		5
50		KNOW		5
51		CHARACTERS		5
52		SOME		5
53		RIGHTS		5
54		VEHICLES		5
55		JUN		5
56		FRANCHISE		5
57		LISA		5
58		INCLUDE		5
59		SAYS		5
60		OMEGA		5
61		WELL		5
62		ONLINE		5
63		DO		5
64		SET		5
65		YOU		5
66		VERSION		5
67		STREET		4
68		NEXT-GEN		4
69		CAVE		4
70		MANUEL		4
71		INCLUDING		4
72		ISIS		4
73		MAIN		4
74		USE		4
75		EVERYTHING		4
76		ABOVE		4
77		NEED		4
78		MODE		4
79		FIGHTER		4
80		RECEPTION		4
81		BEING		4
82		REAKKTOR		4
83		ULTRA		4
84		DATE		4
85		KING		4
86		GAMEPLAY		4
87		GROUP		4
88		CROWN		4
89		GAMESPOT		4
90		TIME		4
91		TRAILER		4
92		BRAND		4
93		WAY		4
94		FREE		4
95		LL		4
96		THOUGH		4
97		SEE		4
98		TODAY		3
99		GOES		3
100		RECEIVE		3
101		ENEMIES		3
102		DROP		3
103		MAPS		3
104		WANT		3
105		ENEMY		3
106		ADDITION		3
107		SKILLS		3
108		FORMER		3
109		EVENTS		3
110		FEATURES		3
111		DICTATOR		3
112		ROB		3
113		MAKUCH		3
114		GEAR		3
115		POINT		3
116		FINAL		3
117		THING		3
118		VERSIONS		3
119		BIG		3
120		PARTICULARLY		3
121		KOJIMA		3
122		PLAYER		3
123		POTENTIAL		3
124		PEOPLE		3
125		THOSE		3
126		SURPRISE		3
127		HER		3
128		PUBLISHER		3
129		LOOT		3
130		IN-GAME		3
131		ADDED		3
132		EMANUEL		3
133		VALUABLE		3
134		PAIN		3
135		PRETTY		3
136		POSITIVE		3
137		SIMILAR		3
138		DISMISS		3
139		DID		3
140		STORY		3
141		GUIDE		3
142		NOVEMBER		3
143		ARNO		3
144		EDDIE		3
145		RIGHT		3
146		ONLY		3
147		KINGS		3
148		MOST		3
149		DAY		3
150		TOXIKK		3
151		WEB		3
152		CREATIVE		3
153		DEAD		3
154		VARIOUS		3
155		MAIBERG		3
156		RANDOM		3
157		PHANTOM		3
158		CALIFORNIA		3
159		BOSS		3
160		LIKENESS		3
161		NO		3
162		TOLD		3
163		FEEL		3
164		COMPANY		3
165		CROSSLEY		3
166		RUDY		3
167		MEANT		3
168		OFTEN		3
169		FIRST-PERSON		3
170		AVAILABLE		3
171		CHARACTER		3
172		GOOD		3
173		BACK		3
174		MOTION		3
175		V		3
176		T		3
177		PART		3
178		USED		3
179		P		3
180		SHOWS		3
181		STARS		2
182		COMPONENT		2
183		MEDIA		2
184		ATTACK		2
185		DEBUT		2
186		DIDN		2
187		OWN		2
188		DETAILS		2
189		TOURNAMENTS		2
190		ALPHA		2
191		ANIMALS		2
192		LOT		2
193		DEFEND		2
194		PROMISE		2
195		MILITARY		2
196		AMBITION		2
197		CHANGE		2
198		CALLED		2
199		NEXT		2
200		TELEGRAPH		2
201		STEAM		2
202		BRAND-NEW		2
203		OUTFITS		2
204		LISTED		2
205		DEVELOPMENT		2
206		US		2
207		LEAK		2
208		TV		2
209		STATE		2
210		SELECTION		2
211		PARTS		2
212		ALLOWING		2
213		OLD		2
214		ACROSS		2
215		MAYOR		2
216		SERIES		2
217		SYSTEMS		2
218		TRAMPLED		2
219		ACTIVITIES		2
220		OCTOBER		2
221		LIONEL		2
222		OFF		2
223		INCREASED		2
224		PERSON		2
225		METAL		2
226		QUITE		2
227		WEST		2
228		IV		2
229		BRING		2
230		PREVIOUSLY		2
231		IMAGE		2
232		FPS		2
233		DUTY:		2
234		BATTLE		2
235		MONDAY		2
236		OFFICIALLY		2
237		WEALTH		2
238		FIGHT		2
239		ORIGINAL		2
240		NUMEROUS		2
241		EXECUTIVE		2
242		WORLD		2
243		ARENA		2
244		ATTACKS		2
245		MOVIE		2
246		LAUNCH		2
247		EXPANSION		2
248		PASS		2
249		PARIS		2
250		FREEDOM		2
251		AGAINST		2
252		TOURNAMENT		2
253		BLIZZARD		2
254		CONSIDERING		2
255		MASTER		2
256		COMES		2
257		GENERATED		2
258		ART		2
259		INSPIRED		2
260		DAMAGES		2
261		ROGUE		2
262		ONLINE		2
263		TACKLE		2
264		FAVORITE		2
265		REAL		2
266		THREE		2
267		ALLEGED		2
268		ATTEMPTING		2
269		ENGRAMS		2
270		MAPS		2
271		SIMPLY		2
272		OVERHAULED		2
273		--		2
274		ALL		2
275		SOMETHING		2
276		FILE		2
277		DON		2
278		UNREAL		2
279		STILL		2
280		LATER		2
281		DIFFERENT		2
282		SYSTEM		2
283		OFFICIAL		2
284		FEMALE		2
285		THERE		2
286		EXPLORE		2
287		THROUGH		2
288		IVORY		2
289		CHILDREN		2
290		PLAYABLE		2
291		SPEECH		2
292		DIRECTOR		2
293		GEAR		2
294		GOOGLECACHE		2
295		FOOT		2
296		EXPERIENCE		2
297		MAKES		2
298		ESTABLISHING		2
299		LIVE		2
300		MOVIES		2
301		TRAFFIC		2
302		ANOTHER		2
303		YOUR		2
304		WORK		2
305		GHOST		2
306		CERTAIN		2
307		TYRANT		2
308		GOING		2
309		MYSTERIES		2
310		FIGHTER		2
311		BALANCE		2
312		SPAWN		2
313		STORY		2
314		DECOY		2
315		BROTHERHOOD		2
316		TRAIN		2
317		IMPROVEMENTS		2
318		VE		2
319		SINCE		2
320		REVIEW		2
321		ISSUES		2
322		BELIEVED		2
323		ACCESS		2
324		LAWLESS		2
325		EASTER		2
326		DARK		2
327		TOOK		2
328		REAL-WORLD		2
329		EACH		2
330		FUN		2
331		MAJOR		2
332		SCREEN		2
333		DELAYED		2
334		DROPS		2
335		YOUTH		2
336		HOPES		2
337		EGGS		2
338		SAME		2
339		NORTH		2
340		ACCORDING		2
341		DESTINY		2
342		UNDER		2
343		FOOTAGE		2
344		PUBLISHER		2
345		CITY		2
346		MEANWHILE		2
347		PANAMA		2
348		HIDEO		1
349		INFLATABILITY		1
350		STUDIOS		1
351		EXCLUSIVE		1
352		COMMON-LAW		1
353		OCCASION		1
354		EFFECTS		1
355		STRATEGY		1
356		IRON		1
357		EFFECT		1
358		ITSELF		1
359		KIND		1
360		FINALLY		1
361		FANS		1
362		ADMITTED		1
363		DIFFERENCE		1
364		SHORT		1
365		IMPONDERABLE		1
366		(BIGGER		1
367		ITEMS		1
368		AIMS		1
369		INCLUDES		1
370		MARTIAL		1
371		DRUG		1
372		COMPLAINT		1
373		INCLUDED		1
374		MODEL		1
375		AFFECTED		1
376		ATTORNEY		1
377		STAND		1
378		(YES		1
379		DESERTS		1
380		FOOT		1
381		ALREADY		1
382		LOOT-RICH		1
383		LOS		1
384		EQUIP		1
385		PRODUCING		1
386		CLIMAX		1
387		RESOLUTIONS		1
388		SIDESCROLLING		1
389		ASTONISHING		1
390		FAN		1
391		UPCOMING		1
392		COPIES		1
393		BASIS		1
394		FAIR		1
395		NEWS		1
396		PROVES		1
397		TECH		1
398		OBVIOUSLY		1
399		CASH		1
400		IDEA		1
401		CASE		1
402		NICELY		1
403		PROVED		1
404		SECRETIVE		1
405		COMING		1
406		SAYING		1
407		EPIC		1
408		SILENT		1
409		RANGE		1
410		BLOODCURDLING		1
411		PERMISSION		1
412		DELAY		1
413		RESPONSE		1
414		GIVES		1
415		RAID		1
416		TEAM		1
417		REVEAL		1
418		PORTRAYED		1
419		CATCH		1
420		LIGHTS		1
421		CLEAR		1
422		CHARACTERS		1
423		ACTIONS		1
424		RECRUITMENT		1
425		SIMILAR		1
426		TITLE		1
427		TRAINED		1
428		CRITICAL		1
429		RUN		1
430		CHANGES		1
431		LOW-LEVEL		1
432		VENGEANCE		1
433		CAMPAIGN		1
434		WIFE		1
435		CLIFF-EDGE		1
436		COSMODROME		1
437		TONALLY		1
438		HANDOUTS		1
439		PRISON		1
440		CASTLEVANIA:		1
441		BONUSES		1
442		GENERAL		1
443		UNFINISHED		1
444		GUILLOTINE		1
445		WEAPON		1
446		BUT		1
447		BADASSNESS		1
448		IMPORTANT		1
449		MIXED		1
450		CHANGING		1
451		CLEARLY		1
452		ROBERT		1
453		LEVEL		1
454		TREASURE		1
455		OUTSIDE		1
456		DARKNESS		1
457		ZERO		1
458		PULLED		1
459		CVG		1
460		VEHICLE		1
461		GREAT		1
462		GERMAN		1
463		ARTS		1
464		KEN???S		1
465		RULING		1
466		CAPTURES		1
467		OUSTED		1
468		DENSER		1
469		LATEST		1
470		IRAQ		1
471		SERVE		1
472		PUBLICITY		1
473		ENHANCED		1
474		REPLAYABILITY		1
475		AFFILIATE		1
476		PURIST		1
477		LEVELING		1
478		SITUATED		1
479		VEHICLES)		1
480		THRALLS		1
481		DISCOVERED		1
482		PROMOTE		1
483		HUNTS		1
484		ARRIVE		1
485		DENY		1
486		INCLUDES		1
487		CLASSES		1
488		[IT]		1
489		ELEMENTS		1
490		SECRETARY		1
491		FINER		1
492		FAVOR		1
493		EARLY		1
494		SPEEDOMETERS		1
495		DOWNED		1
496		DEMO		1
497		SLIGHTLY		1
498		ACTIVATED		1
499		UNLOCK		1
500		TOUR		1
501		FINDS		1
502		ADDING		1
503		LAW		1
504		LAST		1
505		BLADE		1
506		PUNITIVE		1
507		GEARS		1
508		ANIMATED		1
509		HIGH		1
510		RADIO		1
511		SUCH		1
512		CORPORATION		1
513		WILDLIFE		1
514		DIFFICULT		1
515		ANOTHER		1
516		WHOLE		1
517		CLARIFICATION		1
518		REGULAR		1
519		LOOPS		1
520		SPOT		1
521		LOOTING		1
522		ALLOW		1
523		ERA		1
524		ARENA		1
525		PLUNDERED		1
526		SUNKEN		1
527		DEFENDANTS		1
528		FREE		1
529		ODD		1
530		POPULAR		1
531		ADVERSELY		1
532		SAYS		1
533		IS		1
534		HEADLINES		1
535		STATUTE		1
536		REDDDIT		1
537		PROTAGONIST		1
538		DRAW		1
539		LAUNCHES		1
540		TRANSFER		1
541		ABLE		1
542		LIVE		1
543		ENGLISH:		1
544		WEBPAGE		1
545		HUB		1
546		DEFENSE		1
547		GAVE		1
548		AUDITORE		1
549		MONTREAL		1
550		MONTHLY		1
551		CENTURY		1
552		SURROUNDING		1
553		DEPICTIONS		1
554		TRAILER		1
555		END		1
556		ESSENTIAL		1
557		TONY		1
558		BENEFIT		1
559		CROWNS		1
560		LIST		1
561		PRE-ORDER		1
562		COLLECT		1
563		MONSTER		1
564		EX-PANAMANIAN		1
565		FOLLOWING		1
566		NETWORK		1
567		ORGANIZATION		1
568		ARRAY		1
569		OFFER		1
570		JIAN		1
571		TREASURE		1
572		STRIKE		1
573		RADICAL		1
574		STRONGLY		1
575		UPGRADES		1
576		SUCCESS		1
577		PLEASE		1
578		DENSER		1
579		ALONG		1
580		CRITICIZED		1
581		ARGUES		1
582		DJ		1
583		FORMER		1
584		FRIVOLOUS		1
585		OPPOSE		1
586		ENHANCED		1
587		TURNS		1
588		SEASON		1
589		CONVOY		1
590		SOLID		1
591		REMAINING		1
592		AREA		1
593		NEWLY		1
594		WELL		1
595		DEAL		1
596		AT		1
597		CHARGES		1
598		COUPLE		1
599		REST		1
600		SEEMS		1
601		NAMED		1
602		DICTATOR		1
603		THINGS		1
604		DRIVES		1
605		SITUATION		1
606		SUPERIOR		1
607		RETURN		1
608		CIVILIANS		1
609		BLUE		1
610		SOUND)		1
611		LITTLE		1
612		CHRONICLES		1
613		OPERATING		1
614		EARLY		1
615		CONFIRMED		1
616		JOHN		1
617		MASSIVE		1
618		ABSURD		1
619		FOCUSES		1
620		IMPROVISED		1
621		DARKEST		1
622		BATTLEFIELDS		1
623		HERO		1
624		POSSIBLY		1
625		SUPPOSEDLY		1
626		JUST		1
627		DISTRACTION		1
628		CHINESE		1
629		POSSIBLE		1
630		HANDY		1
631		CAREFULLY		1
632		CONTAINS		1
633		FORREST		1
634		WORLDS		1
635		EXISTS		1
636		WRITING		1
637		EXPLAINS		1
638		SESSIONS		1
639		DISPATCHED		1
640		SCHEDULED		1
